-7.232269776048794174e-02,-1.227458129243743090e-01,-1.056387627900058079e-01,-1.284290361841840811e-01,-1.217614619794184089e-01,5.300495265911708831e-02,-9.164885209232007113e-02,-1.201196425158664455e-01,-1.078946019283676255e-01,-9.956996654858944751e-02,-2.417355325029498653e-02,-8.859733994145518876e-02,-1.226934648471769973e-01,-1.145598418604424906e-01,4.131417323165761935e-02,-1.056387627900058079e-01,1.237246051759071375e-01,-9.946033460630916700e-02,-1.166959333132065318e-01,-5.916275077832792995e-02,-6.110222231506898943e-02,-9.749107437722998037e-02,-1.244970660736922502e-01,-1.084218338173067037e-01,-1.245500022476511287e-01,-1.267777489594985318e-01,-1.255902244161653247e-01,1.238746181909212846e-01,1.240857665102189367e-01,4.161623027806722608e-02,1.080673235387528686e-01,4.705891134608309462e-02,-1.145651571867514762e-01,-1.223142580986253114e-01,-1.154059083046714701e-01,1.221507977656524219e-01,-1.293751475100953785e-01,-9.665292187795895829e-02,1.203726997761372097e-01,-1.154059083046714840e-01,-1.290548354795150454e-01,-1.000460035081885690e-01,-1.267271833559889538e-01,1.151023488114487070e-01,1.151023488114487209e-01,-1.225601445216029650e-01,1.237246051759071236e-01,-1.001305022381110826e-01,-1.170675505309537873e-01,1.229869961179179405e-01,-9.928626609264136482e-02,8.982895572254027960e-02,8.527380971183193270e-02,-1.245333604967186897e-01,-1.177240850282422757e-01,5.709351913016976615e-02,-7.723953356538239279e-02,1.204562252674040712e-01,-8.668955694001291568e-02,-1.150818248363045665e-01,7.799711655534245780e-02,6.878789757758534129e-02,8.475738504430774256e-02,1.019338538495108137e-01,4.426610068669156045e-02,-1.213707986638930120e-01,-1.247547269467434716e-01,-1.234792364750685184e-01,7.902722461516215047e-02,-1.235201058126118023e-01,-1.148727056317664641e-01,9.224140082019434417e-02,-3.446578182460662693e-02,1.122199140983571874e-01,-9.825706818264312581e-02,-1.123507904264070822e-01,1.084564816472989024e-01,9.187244331750694937e-02,8.580110680832314651e-02,9.601871118895695389e-02,-1.231985766986455066e-01,-8.603775367074607827e-02,-9.004413421431002595e-02,-1.108132234442755631e-01,9.216771154613701000e-02,-1.159400513418365614e-01,-1.230697357211681109e-01,1.084650788218461392e-01,5.582350132028475465e-02,6.862199734299523346e-02,-1.111456897336350613e-01,-1.065422527117329682e-01,3.239353088626665406e-02
-1.436534010044008269e-01,-5.686651480788063040e-03,-5.889854309756548112e-02,1.265164048951705755e-02,4.340778203510255173e-02,-4.083268597855897741e-03,-1.033816693753093763e-02,1.056639185697864497e-01,-8.474801746834502436e-02,-1.160093168210740433e-01,-1.464391330732418561e-01,3.205044067150863984e-02,6.482854433292131735e-02,-5.606218674043279837e-02,5.788187416142029362e-02,-5.889854309756544642e-02,3.371202963810422670e-02,1.599088195370506338e-01,5.700337104315337383e-02,1.883279143708965209e-01,1.911729282011500886e-01,1.595505457688243534e-01,-3.594296151454532545e-02,8.250180061298874323e-02,-6.531702889720972238e-02,-6.595171126440495246e-02,-2.548103381077990517e-02,7.567410099525749556e-02,7.251461436671077787e-02,1.250278049578766315e-01,1.264940939290341293e-01,-1.725878424841884307e-01,3.570473828966698026e-03,-9.085569350682776157e-02,4.109493842716545331e-02,6.586561261892184826e-02,-1.824138686326304964e-02,9.321158133913984289e-02,5.385651441761002411e-02,4.109493842716548107e-02,-1.251101085586247760e-02,1.536236265967225734e-01,-5.708387772183582537e-02,1.200039751961358703e-01,1.200039751961358564e-01,-3.464518656237784711e-02,3.371202963810420589e-02,1.533328480812868877e-01,5.581997072192471793e-02,8.701236651168572922e-02,7.790308209675766982e-02,-3.941224780844329589e-02,-6.455704678230318738e-02,-4.062085265450896682e-02,6.488043662320688854e-02,-1.304397092421903104e-01,-2.314148003194995695e-01,-9.251596527779522294e-02,1.896990797537081441e-01,1.195863584679738856e-01,1.349944138422215500e-01,1.395762724500887730e-01,1.020118417833520141e-01,-7.422065819113843332e-02,2.660094988003166572e-01,-4.537621736454716670e-02,-5.281724239994086897e-03,-8.030106934008926500e-02,1.360098066135363160e-01,1.836094257115907305e-02,1.220841768599046362e-01,-6.279041580231614628e-02,-2.047877601891230637e-01,-3.848222293073670641e-02,1.645314881400646301e-01,1.347516577607383026e-01,9.060488682309857100e-02,1.136100133581975508e-01,1.475327602174881028e-02,-3.743065807309317594e-02,-1.407216388232251751e-02,1.107092448567699727e-01,1.030790134341656727e-01,1.411343193644744864e-01,-1.320615303512886682e-02,3.218821907584301645e-02,-3.908444122174348223e-02,9.059598223028197950e-02,-1.536472235896771954e-01,2.016429416209490622e-01,-1.526328746372944065e-02,6.392449492062193817e-02,1.273747434659077415e-01
1.460267596612988550e-01,6.485911206844474641e-02,1.247301693485175916e-01,-4.152646595364095639e-02,2.600886409851271841e-02,-1.068815536460022142e-01,-1.032355588850796396e-01,-2.878610862074434951e-02,1.145171516752326313e-01,1.356562348498352721e-01,1.174650137279814183e-01,-1.421300605104269532e-01,9.375377068419836479e-03,9.420656297715207517e-02,-1.453274276563936152e-01,1.247301693485176194e-01,6.651546401077383652e-02,-6.784447489302543322e-02,1.080497020315573931e-01,-1.258501169932842723e-01,-1.251393199038945692e-01,-8.040921163364483926e-02,3.007155864322615460e-02,-1.414479301821242596e-01,3.579794264045744329e-02,-1.646138443854677433e-02,-9.198885412040161066e-03,-3.673441286977829207e-02,-3.695649364989415236e-02,-7.020617163351433598e-02,-5.811684043086876722e-02,1.938222662796574292e-01,-1.368796656482813290e-01,3.594087439530536943e-02,1.404459627244433739e-01,6.647169774727620939e-02,-2.027512018734212509e-02,-1.709747472096488918e-01,3.055244092065046574e-02,1.404459627244433462e-01,-3.295738803949569556e-02,-7.691794105038088358e-02,-4.252418122723594651e-02,7.989192238592396356e-02,7.989192238592397743e-02,-9.770502870122374506e-02,6.651546401077380877e-02,-7.660685829122788892e-02,1.072459815222192164e-01,-3.247239798258384769e-02,1.548100505513330671e-01,-1.687759226239993471e-01,-1.851951924845080810e-01,5.552025349219119610e-02,5.852210656767781877e-02,-1.974998609978619313e-01,-2.035292854955794272e-03,-1.777532899546033869e-03,-1.017789562830318378e-01,4.336547513936758746e-02,2.129474690460170516e-01,2.344070090976799470e-01,1.160566216690962632e-01,-1.284357999223016966e-01,-6.752152389024840100e-03,7.007659303260849182e-02,3.351029498874948109e-02,3.666432107153125980e-02,2.091029998972731008e-01,4.552822131479798001e-02,2.210324562807449572e-02,-8.621071022587195598e-02,6.449678842330340556e-02,1.975143412770701684e-02,-9.125879058980458647e-02,1.685454693980749136e-04,1.393589228862659457e-01,2.173690711389146546e-01,-6.186446494193495980e-03,-4.022686616574518148e-02,6.566469588201909180e-02,1.140832446453114019e-01,1.085984996195993035e-01,-1.309370497351883961e-02,1.153633982695082471e-03,-1.198200266399251507e-01,5.945537640332215074e-02,1.393617862875177194e-01,-9.479483202783836604e-02,1.649934145564010413e-01,-4.586638666835243794e-02,6.330734196425779042e-04,-1.488740454898873078e-01
-1.403335814098031209e-01,-2.405722651617431262e-02,-4.569998985191953134e-02,4.545722856934231171e-02,5.837631648708752063e-02,-1.877746261049038079e-01,-2.724068288049023012e-01,6.546809390054419975e-02,-8.644075959425712163e-02,-1.023994728966647338e-01,-1.634023959802835269e-01,-2.365525642347700574e-01,6.027396768966018087e-02,-7.132215575180395062e-02,-2.174896958983148498e-01,-4.569998985191955909e-02,-4.489521002349420448e-02,1.056018442932038365e-01,2.833869295273714131e-02,1.020203866447540603e-01,9.647619366821078013e-02,1.132130019942200194e-01,6.181179241930081364e-02,-2.426984221711413203e-05,5.313557418395015164e-02,2.500326265006482321e-02,4.204088039062257171e-02,-4.914382093247225691e-02,-5.065638186174803437e-02,-3.154032248061356403e-01,-1.581765186214386110e-01,-2.751679384786497040e-02,4.512969284310192064e-03,4.177527754910800167e-02,-2.420149955036094563e-02,-3.363080875184563945e-02,4.280107063193888672e-02,-7.788207054645136795e-02,-5.813761673716933559e-02,-2.420149955036102196e-02,3.814358905305728631e-02,1.126897005424417897e-01,2.770271775294358765e-02,1.501960797982863742e-02,1.501960797982868773e-02,-3.088701937062872035e-02,-4.489521002349416284e-02,1.127288409415503900e-01,2.881219567753622035e-02,-4.388815123465318602e-02,-5.129325712423404848e-02,1.574646684970200106e-01,1.589035136307218599e-01,5.154661478350107406e-02,7.848340402690215378e-02,1.300067471884535086e-01,1.323914110602748134e-02,3.064921067392259446e-02,5.839616674250447392e-02,2.311178569896197438e-02,7.760703947424153759e-02,4.097172826566499587e-02,1.701669235707681527e-01,1.394501483271839426e-01,-3.072243184926404247e-02,7.335305602839517491e-02,3.606548807480533525e-02,4.703345796195186612e-02,7.970796221792171565e-02,-4.707851904175498238e-04,4.268660662522460320e-02,8.647453592244691567e-02,1.766063192615840993e-02,7.685576446344752344e-02,-2.423427955503401274e-02,9.417106177685086871e-03,7.328480586503650918e-02,-3.233074657992327655e-02,1.917507916125720802e-01,6.499962519681420914e-02,3.973862755015643289e-02,-8.828648245860665211e-02,-1.105784957414767400e-01,1.392538793965283558e-02,1.883258982586113323e-02,-3.719303476769243721e-02,4.323352159850356313e-02,7.318912421225332032e-02,2.899836749166476157e-01,5.701823213668474888e-02,-8.861180615280551953e-02,1.897458452156647046e-01,-2.888777514053483819e-01
1.095175704896169944e-01,6.577620529071667721e-02,1.190041966741397228e-01,-2.695106110936922039e-02,-3.771267922542553830e-02,3.173870253474824765e-01,1.402276660843014833e-01,2.348903741815555613e-02,8.250873358512358924e-02,7.180350275449198794e-02,1.271405172654330173e-01,1.091833788090745827e-01,-2.496426955675106266e-02,8.535626510289710811e-02,3.165701540683576454e-01,1.190041966741396673e-01,9.798186661339390591e-02,1.001673224354596853e-01,5.874872506021423281e-03,1.282840223457933637e-01,1.252698183204497273e-01,9.870061649750169752e-02,7.587783824621495421e-02,-1.003276872342572651e-01,5.936435044655195836e-02,3.400491079603559785e-02,5.923697065304655424e-02,-5.229132591250425233e-02,-5.481479879575559822e-02,5.534520573883702083e-02,-7.745216496907567257e-04,2.015272102038889734e-01,-1.432038527711278486e-01,4.001037482680429996e-02,-4.249189822116105492e-02,9.198916344547422574e-02,-1.052411349173323907e-02,3.998103219941248621e-02,1.114083930910972076e-01,-4.249189822116105492e-02,-2.750292165325529670e-02,9.917173563714884454e-02,-3.354282724519325881e-02,4.185441656708481506e-02,4.185441656708480812e-02,-8.254120283031362443e-03,9.798186661339390591e-02,9.947075197804121360e-02,7.080163942778746125e-03,-4.197083271901855261e-02,-8.674144020998494908e-02,1.201123841666108250e-01,1.336174453813122887e-01,8.034878776959748781e-02,7.974143395443801519e-02,1.810369394918799613e-01,-4.509556020890065353e-03,-4.797555432473671680e-03,9.995455938730903045e-02,8.827916094551930409e-03,8.488456131383685654e-02,7.099106752352891958e-02,9.788863296995492513e-02,1.570647162206586511e-01,-7.278500268853443922e-02,9.243544451868748735e-02,9.734417761411372216e-02,4.871739110972825304e-02,9.011737920218645947e-02,9.486897645684630453e-02,5.143960359942181121e-02,1.761851305461591688e-01,2.799961551428904460e-01,1.602012722325835137e-01,7.279186983571414582e-02,1.647111090886680534e-02,9.277186099513874684e-02,2.142554378708598495e-02,1.166830649737089914e-01,1.212518877698400971e-01,8.818119710723726357e-02,-3.626357588700403201e-02,-5.122273913132381618e-02,2.675790182274512610e-02,1.111441105954984465e-01,-8.023052723638579575e-02,9.856671499472206832e-02,9.282289397569670752e-02,-1.606777657641704493e-02,5.243574234725992267e-02,1.090224873143695872e-01,1.098029779044802368e-01,1.489198651579714539e-01
2.410756536256672133e-01,1.328619445119324505e-01,1.999797132086082174e-01,-5.346988582777024990e-02,-9.984074724978531101e-02,-3.478667554706327270e-02,-4.895464151478268189e-02,8.371203946347632874e-03,1.616934055614445143e-01,1.458560440936960967e-01,3.472420594244967074e-01,-1.526912486427031701e-01,-6.630980422469015534e-02,1.594040830678846443e-01,1.609138441866206359e-02,1.999797132086084117e-01,4.630998798478637435e-02,7.660424354830028260e-02,1.928296400543481892e-02,1.565125587447753763e-01,1.662544160748405941e-01,8.491965828347292078e-02,-9.553792095298029030e-02,6.809248224413680384e-02,-7.474253576285370959e-02,-5.658809708415823980e-02,-9.251989354350097228e-02,6.727840583884016346e-02,6.929499414889343789e-02,-1.936881153142700623e-02,1.624360248803066731e-02,-4.691329831779549736e-02,1.523667974859546637e-03,-5.686308031295837090e-02,-2.740054169937420486e-03,3.738064563775750360e-02,-5.974291215351032469e-02,5.319897111691564151e-02,7.685709921019769075e-02,-2.740054169937425690e-03,-5.421794865018692011e-02,7.854283964223891801e-02,-3.684280752127661734e-02,8.336120409315195268e-04,8.336120409315542212e-04,-2.805068280968062155e-02,4.630998798478632578e-02,7.850935649435768215e-02,1.807732283843469651e-02,5.958455351750228252e-02,5.323867614257425662e-02,7.865413620885637613e-02,5.260636513943826864e-02,-9.055065944098228403e-02,-2.490001066743295979e-02,-1.234635302402888463e-01,-1.952345473801935655e-02,7.594914941589628321e-02,8.979548918642132893e-02,5.519226889793024671e-02,-9.520701873349943223e-02,-1.189846013391316903e-01,4.849665414900117266e-03,-5.055816986293437676e-02,4.137773914466704589e-02,-8.788715937641704279e-02,-9.953561112589950910e-02,-6.410455257150443620e-02,-9.746618455401079295e-02,-1.180289953338131137e-01,3.051015903057131828e-02,-1.920553035062950997e-01,-5.642118863026574643e-02,4.279147666524955179e-02,-2.912195512745950968e-04,3.354734064208223648e-02,1.044961522090136208e-02,-6.169286694831115081e-02,1.361954393890744963e-01,-1.986563050438989453e-01,-1.082966122514054386e-01,-1.923437158203436526e-01,-1.887291522927992959e-01,1.421088054165043496e-02,-2.413430496848048001e-01,3.575692378922126075e-02,-9.746428667680724633e-02,1.040717416759684433e-02,1.230262251340321356e-01,-7.930664443520006601e-02,-1.740486621870787898e-01,6.984753305246262090e-02,-1.140414003686790745e-01
-1.358328294363285726e-01,-8.856587440252533527e-02,-1.026501218148855032e-01,-4.871413495354644241e-03,3.178200506793554814e-02,1.963411452298937654e-01,1.487713681972430146e-02,-3.689908336295827374e-02,-1.004878860240331212e-01,-8.275840048825428008e-02,-2.248786000220011072e-01,8.132016015914193818e-02,1.372854467350245744e-02,-1.031153973123636325e-01,9.147942814674858703e-02,-1.026501218148855310e-01,-8.520673472137002546e-04,-5.967176988003868726e-02,1.092184284119162019e-01,-1.273488137864940140e-01,-1.259713950200655463e-01,-6.320810640552063098e-02,6.739812495534698578e-02,-4.723038880970035353e-02,4.815135935949792917e-02,2.898500543166484394e-02,5.590708655692382817e-02,-4.096229595312514404e-02,-4.311035713413088888e-02,1.230004894420716893e-01,2.129429323364934179e-02,7.282762551590618583e-02,-4.711821648042319177e-02,3.020571258924208830e-02,8.117412913799781915e-02,1.636551212786514081e-03,6.223840653484732921e-03,1.175117514202181357e-02,-4.699476426638657389e-02,8.117412913799780527e-02,-4.497532692678430505e-03,-5.861826349363823824e-02,-9.662834834474911400e-03,2.203247057340367715e-02,2.203247057340370144e-02,-4.234917842606041039e-02,-8.520673472137002546e-04,-5.881131209058085285e-02,1.085626097522190137e-01,-3.529353289849622433e-02,7.537820209093734625e-02,1.327663862657071925e-01,9.091558095927888827e-02,3.367864838491722856e-02,1.207129156975569884e-01,-1.633596713229272246e-01,6.270662417749005291e-02,7.855272122047302075e-02,-8.614756021066176384e-02,9.667428552159736121e-02,-1.319824219446753821e-02,-6.191484927971886709e-02,1.415026774531228382e-01,-6.623635747344812363e-02,-1.303463277918500696e-01,5.779628511761674553e-02,1.820252712897386244e-02,3.772703693486189475e-02,-9.807049741105619556e-03,-1.967590784475860971e-02,8.976665397824734605e-02,-2.436664575659676646e-01,3.874016086053773400e-02,1.048840404405305821e-01,-7.517326514964531303e-02,1.171553966338930997e-01,9.206775927293707473e-02,-2.901308582297387056e-02,2.703217231091674666e-01,-2.833067595222237833e-01,4.769609972926663888e-03,-2.394564380436932649e-01,-2.334900651602612176e-01,9.359956180370243572e-02,-3.401721598898012067e-01,4.915568083733460464e-02,2.565152371050739843e-02,9.200725149126097457e-02,-5.694813237226527269e-02,-1.498019385520343860e-02,9.643006559788613874e-02,-7.729888300662207667e-02,8.463418680508857928e-02
-9.297962329783129865e-02,-5.390545168153148409e-02,-8.269884421061951540e-02,-6.332002677859616124e-02,-7.812488025173922046e-02,1.475100847446860486e-01,-1.028941773595953846e-01,-1.045059526799518856e-02,-9.027525646621720190e-02,-1.022240037314187805e-01,-1.489027793736658611e-01,-6.384529313046531651e-02,-5.256847809346899825e-02,-8.217262841217845559e-02,9.768591492019348954e-02,-8.269884421061969582e-02,7.365459350279390804e-02,5.466703477644503650e-02,1.403394218416606498e-01,1.099522330916052615e-01,1.030759114365539242e-01,5.746640642489009992e-02,-3.117899578651704695e-02,-5.231467762003522148e-02,-2.800701081845012944e-02,-2.514087130332272324e-02,-4.014272625698168950e-02,2.702690859279450672e-02,2.715560603452379582e-02,-2.334980460994966200e-01,-4.213174759416858650e-02,9.824358417668525856e-02,-6.661680536184318158e-02,-2.612850017235605199e-02,1.487557054973522863e-01,6.385840971550611755e-02,-5.441841979731041473e-02,4.783267270130938525e-02,4.655811318834424117e-02,1.487557054973521475e-01,-5.926700804082228602e-02,5.456273837365233081e-02,-3.901796059684630585e-02,2.084014692826166582e-03,2.084014692826145765e-03,-4.044767125532049146e-02,7.365459350279390804e-02,5.471062195706973691e-02,1.382352362993763406e-01,2.623465791868271474e-02,2.297882209522165986e-01,-2.210087008049601009e-01,-2.175621273269894296e-01,-3.028585595060691998e-02,6.929765181514761785e-02,-1.881834491942701026e-01,1.098051815558169497e-02,1.049213910216499346e-01,3.575137241928950244e-02,8.829033463867680398e-02,-1.527100745897882472e-01,-9.542034182991357416e-02,-2.817571346437338642e-01,-2.794923215661678298e-02,-9.623500129961112814e-02,-2.933639943781169920e-02,-4.848613636519046033e-02,-2.672555704316607189e-02,-1.461757530454324550e-01,-4.968145376141253761e-02,5.554000714397068494e-02,6.114610415490055739e-02,2.580439526797265182e-01,2.070761232748904168e-01,-4.056550283639788479e-02,4.068167980401251466e-02,-8.282588473863354561e-02,5.450726768947539158e-02,-2.235294661889949963e-01,1.243685460221480021e-01,-4.468318855666635753e-02,-6.802974860757900200e-02,-3.176107509037815607e-02,3.052754660285655203e-02,9.927966785196853938e-02,-1.203674911698826011e-01,-2.518893504450258128e-02,-8.267907775811242366e-02,8.079735112784917905e-02,-1.580156736302456844e-01,-6.712956737987993416e-02,9.923029231605326461e-02,1.600489754757056585e-02
2.791625560947934986e-02,1.753386816692258793e-02,1.284813462753369995e-01,7.210008804720872966e-02,1.502890267575031358e-01,1.618758345676525878e-01,-6.441858077910955771e-02,-5.912541899076140250e-03,4.088109174938200224e-02,5.524474484596676033e-02,5.494572075153042467e-02,-8.331955025645990109e-02,1.148396671517085410e-01,2.901764327871242735e-02,1.018745638825241800e-01,1.284813462753369440e-01,-4.207343542990882312e-02,-7.961858816898079172e-02,6.163828836386796989e-02,-2.785986150531104544e-01,-2.590505543412659484e-01,-8.096662550860719842e-02,-5.801616835723971688e-03,1.841302693907046761e-01,-3.821719024653555397e-02,-4.574435436833782648e-02,-7.293984806921380293e-03,5.001418188751364374e-02,4.631397335479759542e-02,-2.089165268263316888e-01,-1.409333457262183786e-02,-3.666086712507861667e-01,1.506056453516931848e-01,-6.786681348227074917e-02,5.448278013985068113e-02,5.732295539485755646e-03,3.348939813075215571e-02,2.880666332807623187e-01,1.042373413578045679e-02,5.448278013985060481e-02,4.256920242536909454e-02,-7.897278708682543835e-02,-1.489518129219623982e-02,1.094342467421078602e-01,1.094342467421079435e-01,-3.549490748266975054e-02,-4.207343542990873986e-02,-7.902890264219354644e-02,6.070432159005395567e-02,6.538314522825422470e-02,5.964608316164276419e-02,8.115866039072965055e-02,4.110211651040139580e-02,9.198047709655911286e-03,7.926535880469218198e-02,-6.628620954307262725e-02,-2.326623070053945308e-01,-5.429525861446374974e-02,-8.314905599768257494e-02,3.931952959502000439e-02,-8.105358286893465936e-02,-1.351534461026140665e-01,9.571130199135197136e-02,9.440092660451143702e-02,7.790762880892970754e-02,7.885178610013063999e-03,5.457720397838875664e-02,-5.540124076432614841e-02,-5.760472883431170393e-02,4.524207029969567334e-02,5.258085382639735017e-02,1.157458119393487694e-01,9.171859601022464004e-02,1.630980704827982852e-01,-7.196215186526505603e-02,1.875298111441552062e-02,1.369150275878942488e-02,-8.026771094615181568e-02,1.508483196939165438e-01,1.480397581424598985e-01,6.645636357014657325e-02,9.934670909854953491e-02,3.890923775730476680e-02,3.766281091259038316e-02,8.544559198674034350e-02,-1.183819089214038778e-01,1.462513555413329745e-02,1.366883335589264004e-02,-1.237417326642335780e-02,2.085858228383418236e-02,-1.295080178926028280e-01,-3.025168339306036000e-02,6.536799389596240073e-02
-3.542313745073826653e-02,-8.407872050344956938e-02,-3.933353740958558942e-02,-1.917852894433080824e-03,-3.571455887793979767e-02,2.769990446541245044e-01,-1.220033113121949675e-01,-5.322910162676658397e-02,-3.523200667752283272e-02,-2.159943623459128700e-02,2.562604753870628693e-02,-1.348528097807165649e-01,-6.682071183537531545e-02,-2.118432402543023521e-02,3.156727561254620840e-01,-3.933353740958600575e-02,-5.197976265143168517e-02,-4.296946292775578186e-02,-1.701522172194330773e-01,4.996478302853679665e-02,4.143971835354950950e-02,-3.940778489279922470e-02,3.321060291990685087e-02,-1.052090951697869786e-02,-2.049023530412161578e-02,2.960602277570159938e-02,1.115898575609974852e-01,3.673880629517330826e-02,3.345305021842059912e-02,-2.551749683764525933e-01,-7.933211723964973816e-02,-2.095153697502559476e-02,-1.447938253007379980e-02,-5.419579498601264506e-02,-1.113895203665611067e-01,-5.292631439583045383e-02,-1.823757488060539708e-02,1.161297299308496345e-01,-6.687411699016579392e-02,-1.113895203665610789e-01,-1.622141812589832088e-02,-3.691771106503903555e-02,-1.999900495105947501e-02,-1.290814266199108440e-02,-1.290814266199112603e-02,1.571434352266026235e-01,-5.197976265143169211e-02,-3.745083450465470920e-02,-1.673365184816935358e-01,4.401929649185205851e-02,-1.476380184438922383e-01,2.297992034415308193e-02,6.887553805274622409e-03,-8.346529459870501155e-03,-9.906731327764559114e-02,-9.108075403463752884e-02,7.992660746783486481e-02,2.222019763067758363e-02,4.687600550862565385e-02,-6.579396783028707008e-02,1.014402299385127187e-01,1.311016491651821603e-01,-1.657899389196634127e-03,-1.337509905725522419e-01,-1.094409153064196810e-01,-5.049807578096357497e-02,6.813019612825486904e-02,-4.249979575662124476e-02,9.817553593645611532e-02,9.759858820773686938e-02,-3.031511660629429214e-02,-1.624242108968812215e-01,1.045520256796501485e-01,9.244915539131440263e-03,9.348273926842295967e-02,5.369439903088259192e-02,-7.016488981620559728e-02,1.317254310458851330e-02,-1.239839726161896805e-01,-2.458463262574799857e-01,4.628950877974703781e-02,2.459563358836061586e-01,2.412563845344593561e-01,9.867155268555977132e-02,-2.159229698221371008e-01,-3.055321309268866151e-02,1.165368428516935784e-02,-7.014074928131333597e-02,1.302327485761933801e-01,1.115921279885138395e-01,-1.221743080108093626e-01,-5.343456718778970965e-02,-1.683578675818687143e-01
